campana,maquina,motor,celda,repeticion,origen,gpu,muestras,utilizacion_mediana_pct,utilizacion_max_pct,potencia_mediana_w,potencia_media_w,potencia_max_w,memoria_max_mib
confianza,voz05,llamacpp,12b_4b_np1,05,confianza/llamacpp/12b_4b_np1/run_05/telemetria_gpu.csv,1,316,0.0,91,92.4,101.6,231.4,10161
confianza,voz05,llamacpp,12b_4b_np1,07,confianza/llamacpp/12b_4b_np1/run_07/telemetria_gpu.csv,0,320,96.0,99,367.8,363.6,494.4,13213
confianza,voz05,llamacpp,12b_4b_np1,07,confianza/llamacpp/12b_4b_np1/run_07/telemetria_gpu.csv,1,320,0.0,91,92.5,101.1,203.1,10161
confianza,voz05,llamacpp,12b_4b_np1,06,confianza/llamacpp/12b_4b_np1/run_06/telemetria_gpu.csv,0,301,96,99,368.6,367.1,491.2,13213
confianza,voz05,llamacpp,12b_4b_np1,06,confianza/llamacpp/12b_4b_np1/run_06/telemetria_gpu.csv,1,301,0,90,92.6,102.3,218.2,10161
confianza,voz05,llamacpp,12b_4b_np1,10,confianza/llamacpp/12b_4b_np1/run_10/telemetria_gpu.csv,0,296,96.0,99,366.4,359.9,507.7,13213
confianza,voz05,llamacpp,12b_4b_np1,10,confianza/llamacpp/12b_4b_np1/run_10/telemetria_gpu.csv,1,296,0.0,91,92.4,101.6,228.9,10161
confianza,voz05,llamacpp,12b_4b_np1,09,confianza/llamacpp/12b_4b_np1/run_09/telemetria_gpu.csv,0,295,96,99,367.4,363.2,499.9,13213
confianza,voz05,llamacpp,12b_4b_np1,09,confianza/llamacpp/12b_4b_np1/run_09/telemetria_gpu.csv,1,295,0,90,92.5,104.1,226.2,10161
confianza,voz05,llamacpp,12b_4b_np1,08,confianza/llamacpp/12b_4b_np1/run_08/telemetria_gpu.csv,0,277,96,99,366.7,361.5,506.3,13213
confianza,voz05,llamacpp,12b_4b_np1,08,confianza/llamacpp/12b_4b_np1/run_08/telemetria_gpu.csv,1,277,0,91,92.5,104.2,225.4,10161
confianza,voz05,llamacpp,12b_4b_np1,03,confianza/llamacpp/12b_4b_np1/run_03/telemetria_gpu.csv,0,364,96.0,99,369.4,368.2,493.5,13211
confianza,voz05,llamacpp,12b_4b_np1,03,confianza/llamacpp/12b_4b_np1/run_03/telemetria_gpu.csv,1,364,0.0,90,92.4,101.2,225.9,10161
confianza,voz05,llamacpp,12b_4b_np1,02,confianza/llamacpp/12b_4b_np1/run_02/telemetria_gpu.csv,0,286,96.0,99,367.0,362.9,525.5,13211
confianza,voz05,llamacpp,12b_4b_np1,02,confianza/llamacpp/12b_4b_np1/run_02/telemetria_gpu.csv,1,286,0.0,90,92.4,105.1,266.9,10161
confianza,voz05,llamacpp,26b_4b_np8,04,confianza/llamacpp/26b_4b_np8/run_04/telemetria_gpu.csv,0,103,87,99,315.6,306.9,425.4,45017
confianza,voz05,llamacpp,26b_4b_np8,04,confianza/llamacpp/26b_4b_np8/run_04/telemetria_gpu.csv,1,103,0,88,107.1,125.0,353.2,10161
confianza,voz05,llamacpp,26b_4b_np8,01,confianza/llamacpp/26b_4b_np8/run_01/telemetria_gpu.csv,0,118,87.0,99,318.1,309.6,435.7,45017
confianza,voz05,llamacpp,26b_4b_np8,01,confianza/llamacpp/26b_4b_np8/run_01/telemetria_gpu.csv,1,118,0.0,90,101.5,124.1,302.4,16308
confianza,voz05,llamacpp,26b_4b_np8,05,confianza/llamacpp/26b_4b_np8/run_05/telemetria_gpu.csv,0,113,86,99,306.8,302.1,434.7,45017
confianza,voz05,llamacpp,26b_4b_np8,05,confianza/llamacpp/26b_4b_np8/run_05/telemetria_gpu.csv,1,113,0,89,110.7,120.2,242.9,10161
confianza,voz05,llamacpp,26b_4b_np8,07,confianza/llamacpp/26b_4b_np8/run_07/telemetria_gpu.csv,0,106,88.0,99,311.6,306.0,421.2,45017
confianza,voz05,llamacpp,26b_4b_np8,07,confianza/llamacpp/26b_4b_np8/run_07/telemetria_gpu.csv,1,106,0.0,91,109.2,123.4,286.9,10161
confianza,voz05,llamacpp,26b_4b_np8,06,confianza/llamacpp/26b_4b_np8/run_06/telemetria_gpu.csv,0,113,88,99,316.1,310.5,444.0,45017
confianza,voz05,llamacpp,26b_4b_np8,06,confianza/llamacpp/26b_4b_np8/run_06/telemetria_gpu.csv,1,113,0,88,110.1,125.2,287.4,10161
confianza,voz05,llamacpp,26b_4b_np8,10,confianza/llamacpp/26b_4b_np8/run_10/telemetria_gpu.csv,0,110,87.0,99,311.0,308.4,416.8,45017
confianza,voz05,llamacpp,26b_4b_np8,10,confianza/llamacpp/26b_4b_np8/run_10/telemetria_gpu.csv,1,110,0.0,90,108.2,124.1,326.7,10161
confianza,voz05,llamacpp,26b_4b_np8,09,confianza/llamacpp/26b_4b_np8/run_09/telemetria_gpu.csv,0,117,88,99,315.4,310.0,437.1,45017
confianza,voz05,llamacpp,26b_4b_np8,09,confianza/llamacpp/26b_4b_np8/run_09/telemetria_gpu.csv,1,117,0,89,110.5,122.2,255.1,10161
confianza,voz05,llamacpp,26b_4b_np8,08,confianza/llamacpp/26b_4b_np8/run_08/telemetria_gpu.csv,0,98,86.0,99,304.3,300.8,461.4,45017
confianza,voz05,llamacpp,26b_4b_np8,08,confianza/llamacpp/26b_4b_np8/run_08/telemetria_gpu.csv,1,98,0.0,91,113.8,124.2,274.3,10161
confianza,voz05,llamacpp,26b_4b_np8,03,confianza/llamacpp/26b_4b_np8/run_03/telemetria_gpu.csv,0,109,88,99,310.4,304.7,462.4,45017
confianza,voz05,llamacpp,26b_4b_np8,03,confianza/llamacpp/26b_4b_np8/run_03/telemetria_gpu.csv,1,109,0,90,107.9,118.0,238.4,10161
confianza,voz05,llamacpp,26b_4b_np8,02,confianza/llamacpp/26b_4b_np8/run_02/telemetria_gpu.csv,0,90,86.0,99,312.1,300.2,434.7,45017
confianza,voz05,llamacpp,26b_4b_np8,02,confianza/llamacpp/26b_4b_np8/run_02/telemetria_gpu.csv,1,90,0.0,90,111.9,135.9,345.4,10161
confianza,voz05,llamacpp,12b_4b_np8,04,confianza/llamacpp/12b_4b_np8/run_04/telemetria_gpu.csv,0,167,92,99,395.6,386.7,518.0,50845
confianza,voz05,llamacpp,12b_4b_np8,04,confianza/llamacpp/12b_4b_np8/run_04/telemetria_gpu.csv,1,167,0,90,96.6,112.0,323.6,10161
confianza,voz05,llamacpp,12b_4b_np8,01,confianza/llamacpp/12b_4b_np8/run_01/telemetria_gpu.csv,0,201,93,99,416.0,396.4,526.8,50845
confianza,voz05,llamacpp,12b_4b_np8,01,confianza/llamacpp/12b_4b_np8/run_01/telemetria_gpu.csv,1,201,0,90,96.3,111.1,267.9,16308
confianza,voz05,llamacpp,12b_4b_np8,05,confianza/llamacpp/12b_4b_np8/run_05/telemetria_gpu.csv,0,190,93.0,99,411.2,393.9,517.6,50845
confianza,voz05,llamacpp,12b_4b_np8,05,confianza/llamacpp/12b_4b_np8/run_05/telemetria_gpu.csv,1,190,0.0,90,96.6,110.5,298.7,10161
confianza,voz05,llamacpp,12b_4b_np8,07,confianza/llamacpp/12b_4b_np8/run_07/telemetria_gpu.csv,0,180,92.0,99,415.2,394.8,495.8,50845
confianza,voz05,llamacpp,12b_4b_np8,07,confianza/llamacpp/12b_4b_np8/run_07/telemetria_gpu.csv,1,180,0.0,80,96.7,110.0,299.8,10161
confianza,voz05,llamacpp,12b_4b_np8,06,confianza/llamacpp/12b_4b_np8/run_06/telemetria_gpu.csv,0,185,92,99,394.7,391.8,520.8,50845
confianza,voz05,llamacpp,12b_4b_np8,06,confianza/llamacpp/12b_4b_np8/run_06/telemetria_gpu.csv,1,185,0,91,96.7,111.9,284.5,10161
confianza,voz05,llamacpp,12b_4b_np8,10,confianza/llamacpp/12b_4b_np8/run_10/telemetria_gpu.csv,0,171,92,99,393.0,389.7,500.1,50845
confianza,voz05,llamacpp,12b_4b_np8,10,confianza/llamacpp/12b_4b_np8/run_10/telemetria_gpu.csv,1,171,0,84,96.7,111.9,288.2,10161
confianza,voz05,llamacpp,12b_4b_np8,09,confianza/llamacpp/12b_4b_np8/run_09/telemetria_gpu.csv,0,186,93.0,99,399.1,391.6,520.3,50845
confianza,voz05,llamacpp,12b_4b_np8,09,confianza/llamacpp/12b_4b_np8/run_09/telemetria_gpu.csv,1,186,0.0,92,96.7,113.9,302.8,10161
confianza,voz05,llamacpp,12b_4b_np8,08,confianza/llamacpp/12b_4b_np8/run_08/telemetria_gpu.csv,0,163,91,99,398.7,387.3,488.3,50845
confianza,voz05,llamacpp,12b_4b_np8,08,confianza/llamacpp/12b_4b_np8/run_08/telemetria_gpu.csv,1,163,0,90,97.3,115.4,299.2,10161
confianza,voz05,llamacpp,12b_4b_np8,03,confianza/llamacpp/12b_4b_np8/run_03/telemetria_gpu.csv,0,209,93,99,416.1,396.0,516.9,50845
confianza,voz05,llamacpp,12b_4b_np8,03,confianza/llamacpp/12b_4b_np8/run_03/telemetria_gpu.csv,1,209,0,91,96.5,111.6,295.3,10161
confianza,voz05,llamacpp,12b_4b_np8,02,confianza/llamacpp/12b_4b_np8/run_02/telemetria_gpu.csv,0,156,91.0,99,390.7,383.7,516.6,50845
confianza,voz05,llamacpp,12b_4b_np8,02,confianza/llamacpp/12b_4b_np8/run_02/telemetria_gpu.csv,1,156,0.0,92,98.5,119.8,390.7,10161
confianza,voz05,llamacpp,26b_06b_np1,04,confianza/llamacpp/26b_06b_np1/run_04/telemetria_gpu.csv,0,158,94.0,99,279.5,282.3,421.8,20377
confianza,voz05,llamacpp,26b_06b_np1,04,confianza/llamacpp/26b_06b_np1/run_04/telemetria_gpu.csv,1,158,0.0,76,96.2,104.5,143.2,16308
confianza,voz05,llamacpp,26b_06b_np1,01,confianza/llamacpp/26b_06b_np1/run_01/telemetria_gpu.csv,0,200,94.0,99,280.5,284.4,424.4,20377
confianza,voz05,llamacpp,26b_06b_np1,01,confianza/llamacpp/26b_06b_np1/run_01/telemetria_gpu.csv,1,200,0.0,75,95.9,101.9,159.9,16308
confianza,voz05,llamacpp,26b_06b_np1,05,confianza/llamacpp/26b_06b_np1/run_05/telemetria_gpu.csv,0,164,94.0,99,279.3,284.0,407.5,20377
confianza,voz05,llamacpp,26b_06b_np1,05,confianza/llamacpp/26b_06b_np1/run_05/telemetria_gpu.csv,1,164,0.0,68,105.4,106.4,161.4,16308
confianza,voz05,llamacpp,26b_06b_np1,07,confianza/llamacpp/26b_06b_np1/run_07/telemetria_gpu.csv,0,172,94.0,99,280.5,284.7,467.0,20377
confianza,voz05,llamacpp,26b_06b_np1,07,confianza/llamacpp/26b_06b_np1/run_07/telemetria_gpu.csv,1,172,0.0,85,104.7,106.8,141.9,16308
confianza,voz05,llamacpp,26b_06b_np1,06,confianza/llamacpp/26b_06b_np1/run_06/telemetria_gpu.csv,0,166,94.0,99,280.2,286.9,471.4,20377
confianza,voz05,llamacpp,26b_06b_np1,06,confianza/llamacpp/26b_06b_np1/run_06/telemetria_gpu.csv,1,166,0.0,72,102.8,106.2,155.2,16308
confianza,voz05,llamacpp,26b_06b_np1,10,confianza/llamacpp/26b_06b_np1/run_10/telemetria_gpu.csv,0,175,94,99,279.6,281.0,397.5,20377
confianza,voz05,llamacpp,26b_06b_np1,10,confianza/llamacpp/26b_06b_np1/run_10/telemetria_gpu.csv,1,175,0,83,101.5,106.0,132.0,16308
confianza,voz05,llamacpp,26b_06b_np1,09,confianza/llamacpp/26b_06b_np1/run_09/telemetria_gpu.csv,0,156,94.0,99,279.3,281.4,418.2,20377
confianza,voz05,llamacpp,26b_06b_np1,09,confianza/llamacpp/26b_06b_np1/run_09/telemetria_gpu.csv,1,156,0.0,81,101.8,106.8,148.1,16308
confianza,voz05,llamacpp,26b_06b_np1,08,confianza/llamacpp/26b_06b_np1/run_08/telemetria_gpu.csv,0,155,94,99,280.1,280.3,411.1,20377
confianza,voz05,llamacpp,26b_06b_np1,08,confianza/llamacpp/26b_06b_np1/run_08/telemetria_gpu.csv,1,155,0,70,101.5,105.7,148.2,16308
confianza,voz05,llamacpp,26b_06b_np1,03,confianza/llamacpp/26b_06b_np1/run_03/telemetria_gpu.csv,0,174,94.0,99,281.8,290.3,446.5,20377
confianza,voz05,llamacpp,26b_06b_np1,03,confianza/llamacpp/26b_06b_np1/run_03/telemetria_gpu.csv,1,174,0.0,72,96.3,104.4,145.0,16308
confianza,voz05,llamacpp,26b_06b_np1,02,confianza/llamacpp/26b_06b_np1/run_02/telemetria_gpu.csv,0,151,94,99,278.4,279.2,383.1,20377
confianza,voz05,llamacpp,26b_06b_np1,02,confianza/llamacpp/26b_06b_np1/run_02/telemetria_gpu.csv,1,151,0,86,101.6,106.0,150.1,16308
confianza,voz05,ollama,26b_4b_np4,04,confianza/ollama/26b_4b_np4/run_04/telemetria_gpu.csv,0,467,0,99,94.8,144.0,329.0,22125
confianza,voz05,ollama,26b_4b_np4,04,confianza/ollama/26b_4b_np4/run_04/telemetria_gpu.csv,1,467,0,100,94.1,94.1,279.4,10157
confianza,voz05,ollama,26b_4b_np4,01,confianza/ollama/26b_4b_np4/run_01/telemetria_gpu.csv,0,177,67,100,251.1,243.0,320.4,22125
confianza,voz05,ollama,26b_4b_np4,01,confianza/ollama/26b_4b_np4/run_01/telemetria_gpu.csv,1,177,0,91,106.6,118.5,286.0,16306
confianza,voz05,ollama,26b_4b_np4,05,confianza/ollama/26b_4b_np4/run_05/telemetria_gpu.csv,0,160,68.0,99,247.0,243.4,351.6,22125
confianza,voz05,ollama,26b_4b_np4,05,confianza/ollama/26b_4b_np4/run_05/telemetria_gpu.csv,1,160,0.0,96,110.7,119.5,334.2,10159
confianza,voz05,ollama,26b_4b_np4,07,confianza/ollama/26b_4b_np4/run_07/telemetria_gpu.csv,0,162,67.0,99,252.1,245.9,328.8,22125
confianza,voz05,ollama,26b_4b_np4,07,confianza/ollama/26b_4b_np4/run_07/telemetria_gpu.csv,1,162,0.0,92,109.8,118.5,256.5,10159
confianza,voz05,ollama,26b_4b_np4,06,confianza/ollama/26b_4b_np4/run_06/telemetria_gpu.csv,0,154,67.5,99,252.1,248.1,383.7,22125
confianza,voz05,ollama,26b_4b_np4,06,confianza/ollama/26b_4b_np4/run_06/telemetria_gpu.csv,1,154,0.0,95,113.7,121.5,229.1,10159
confianza,voz05,ollama,26b_4b_np4,10,confianza/ollama/26b_4b_np4/run_10/telemetria_gpu.csv,0,155,67,99,249.5,241.8,336.2,22125
confianza,voz05,ollama,26b_4b_np4,10,confianza/ollama/26b_4b_np4/run_10/telemetria_gpu.csv,1,155,0,87,109.5,122.1,289.3,10159
confianza,voz05,ollama,26b_4b_np4,09,confianza/ollama/26b_4b_np4/run_09/telemetria_gpu.csv,0,303,0,100,95.8,170.5,343.4,22125
confianza,voz05,ollama,26b_4b_np4,09,confianza/ollama/26b_4b_np4/run_09/telemetria_gpu.csv,1,303,0,90,94.7,100.2,292.9,10157
confianza,voz05,ollama,26b_4b_np4,08,confianza/ollama/26b_4b_np4/run_08/telemetria_gpu.csv,0,296,0.0,99,117.3,169.7,372.4,22125
confianza,voz05,ollama,26b_4b_np4,08,confianza/ollama/26b_4b_np4/run_08/telemetria_gpu.csv,1,296,0.0,87,94.2,105.1,276.8,10159
confianza,voz05,ollama,26b_4b_np4,03,confianza/ollama/26b_4b_np4/run_03/telemetria_gpu.csv,0,763,0,99,94.7,124.7,335.6,22125
confianza,voz05,ollama,26b_4b_np4,03,confianza/ollama/26b_4b_np4/run_03/telemetria_gpu.csv,1,763,0,95,93.8,90.9,284.1,10159
confianza,voz05,ollama,26b_4b_np4,02,confianza/ollama/26b_4b_np4/run_02/telemetria_gpu.csv,0,138,67.0,99,248.6,240.7,344.6,22125
confianza,voz05,ollama,26b_4b_np4,02,confianza/ollama/26b_4b_np4/run_02/telemetria_gpu.csv,1,138,0.0,89,112.1,124.2,317.3,10159
confianza,voz05,ollama,26b_06b_np4,04,confianza/ollama/26b_06b_np4/run_04/telemetria_gpu.csv,0,317,0,99,95.8,161.9,347.3,22125
confianza,voz05,ollama,26b_06b_np4,04,confianza/ollama/26b_06b_np4/run_04/telemetria_gpu.csv,1,317,0,70,94.5,94.2,214.8,16298
confianza,voz05,ollama,26b_06b_np4,01,confianza/ollama/26b_06b_np4/run_01/telemetria_gpu.csv,0,172,67.0,99,249.4,241.3,339.2,22125
confianza,voz05,ollama,26b_06b_np4,01,confianza/ollama/26b_06b_np4/run_01/telemetria_gpu.csv,1,172,0.0,80,103.4,108.2,187.0,16308
confianza,voz05,ollama,26b_06b_np4,05,confianza/ollama/26b_06b_np4/run_05/telemetria_gpu.csv,0,156,66.0,99,255.4,248.7,354.7,22125
confianza,voz05,ollama,26b_06b_np4,05,confianza/ollama/26b_06b_np4/run_05/telemetria_gpu.csv,1,156,0.0,80,108.5,111.1,159.4,16298
confianza,voz05,ollama,26b_06b_np4,07,confianza/ollama/26b_06b_np4/run_07/telemetria_gpu.csv,0,162,68.0,99,256.0,245.6,322.8,22125
confianza,voz05,ollama,26b_06b_np4,07,confianza/ollama/26b_06b_np4/run_07/telemetria_gpu.csv,1,162,0.0,71,106.8,109.1,165.8,16298
confianza,voz05,ollama,26b_06b_np4,06,confianza/ollama/26b_06b_np4/run_06/telemetria_gpu.csv,0,153,67,99,252.2,247.7,359.3,22125
confianza,voz05,ollama,26b_06b_np4,06,confianza/ollama/26b_06b_np4/run_06/telemetria_gpu.csv,1,153,0,78,108.9,111.7,177.1,16298
confianza,voz05,ollama,26b_06b_np4,10,confianza/ollama/26b_06b_np4/run_10/telemetria_gpu.csv,0,159,67,99,252.2,244.8,334.0,22125
confianza,voz05,ollama,26b_06b_np4,10,confianza/ollama/26b_06b_np4/run_10/telemetria_gpu.csv,1,159,0,84,105.7,108.4,146.1,16298
confianza,voz05,ollama,26b_06b_np4,09,confianza/ollama/26b_06b_np4/run_09/telemetria_gpu.csv,0,474,0.0,99,94.8,140.7,348.0,22125
confianza,voz05,ollama,26b_06b_np4,09,confianza/ollama/26b_06b_np4/run_09/telemetria_gpu.csv,1,474,0.0,95,94.3,89.4,150.4,16294
confianza,voz05,ollama,26b_06b_np4,08,confianza/ollama/26b_06b_np4/run_08/telemetria_gpu.csv,0,286,0.0,99,132.1,170.7,350.5,22125
confianza,voz05,ollama,26b_06b_np4,08,confianza/ollama/26b_06b_np4/run_08/telemetria_gpu.csv,1,286,0.0,86,94.2,101.3,168.3,16298
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,767,0,98,94.7,122.9,334.3,22125
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,767,0,87,93.8,88.9,183.0,16294
confianza,voz05,ollama,26b_06b_np4,02,confianza/ollama/26b_06b_np4/run_02/telemetria_gpu.csv,0,277,0,100,95.8,166.0,355.3,22125
confianza,voz05,ollama,26b_06b_np4,02,confianza/ollama/26b_06b_np4/run_02/telemetria_gpu.csv,1,277,0,83,94.1,99.4,166.3,16308
confianza,voz05,ollama,12b_06b_np8,04,confianza/ollama/12b_06b_np8/run_04/telemetria_gpu.csv,0,240,75.0,100,329.7,313.4,463.7,18335
confianza,voz05,ollama,12b_06b_np8,04,confianza/ollama/12b_06b_np8/run_04/telemetria_gpu.csv,1,240,0.0,94,97.2,104.2,173.2,16308
confianza,voz05,ollama,12b_06b_np8,01,confianza/ollama/12b_06b_np8/run_01/telemetria_gpu.csv,0,252,73.0,100,331.1,315.9,452.9,18337
confianza,voz05,ollama,12b_06b_np8,01,confianza/ollama/12b_06b_np8/run_01/telemetria_gpu.csv,1,252,0.0,74,93.6,103.6,183.2,16308
confianza,voz05,ollama,12b_06b_np8,05,confianza/ollama/12b_06b_np8/run_05/telemetria_gpu.csv,0,236,73.5,100,330.5,316.4,440.8,18337
confianza,voz05,ollama,12b_06b_np8,05,confianza/ollama/12b_06b_np8/run_05/telemetria_gpu.csv,1,236,0.0,83,99.7,105.0,163.9,16308
confianza,voz05,ollama,12b_06b_np8,07,confianza/ollama/12b_06b_np8/run_07/telemetria_gpu.csv,0,240,72.0,100,331.8,317.6,446.8,18335
confianza,voz05,ollama,12b_06b_np8,07,confianza/ollama/12b_06b_np8/run_07/telemetria_gpu.csv,1,240,0.0,87,100.1,104.8,160.6,16308
confianza,voz05,ollama,12b_06b_np8,06,confianza/ollama/12b_06b_np8/run_06/telemetria_gpu.csv,0,230,73.0,100,332.4,319.3,469.2,18337
confianza,voz05,ollama,12b_06b_np8,06,confianza/ollama/12b_06b_np8/run_06/telemetria_gpu.csv,1,230,0.0,95,100.1,105.8,165.0,16308
confianza,voz05,ollama,12b_06b_np8,10,confianza/ollama/12b_06b_np8/run_10/telemetria_gpu.csv,0,241,73,100,330.6,315.7,442.8,18337
confianza,voz05,ollama,12b_06b_np8,10,confianza/ollama/12b_06b_np8/run_10/telemetria_gpu.csv,1,241,0,84,98.9,105.8,187.6,16308
confianza,voz05,ollama,12b_06b_np8,09,confianza/ollama/12b_06b_np8/run_09/telemetria_gpu.csv,0,237,71,100,332.5,321.7,458.9,18337
confianza,voz05,ollama,12b_06b_np8,09,confianza/ollama/12b_06b_np8/run_09/telemetria_gpu.csv,1,237,0,100,97.8,104.8,174.9,16308
confianza,voz05,ollama,12b_06b_np8,08,confianza/ollama/12b_06b_np8/run_08/telemetria_gpu.csv,0,228,72.0,100,336.4,317.8,453.8,18337
confianza,voz05,ollama,12b_06b_np8,08,confianza/ollama/12b_06b_np8/run_08/telemetria_gpu.csv,1,228,0.0,97,100.1,105.8,160.4,16308
confianza,voz05,ollama,12b_06b_np8,03,confianza/ollama/12b_06b_np8/run_03/telemetria_gpu.csv,0,263,73,100,335.4,320.4,447.3,18337
confianza,voz05,ollama,12b_06b_np8,03,confianza/ollama/12b_06b_np8/run_03/telemetria_gpu.csv,1,263,0,84,96.6,103.7,182.4,16308
confianza,voz05,ollama,12b_06b_np8,02,confianza/ollama/12b_06b_np8/run_02/telemetria_gpu.csv,0,233,72,100,329.4,314.9,454.3,18337
confianza,voz05,ollama,12b_06b_np8,02,confianza/ollama/12b_06b_np8/run_02/telemetria_gpu.csv,1,233,0,83,101.5,105.2,154.1,16308
confianza,voz05,ollama,12b_06b_np4,04,confianza/ollama/12b_06b_np4/run_04/telemetria_gpu.csv,0,230,76.0,100,336.9,324.1,469.8,13473
confianza,voz05,ollama,12b_06b_np4,04,confianza/ollama/12b_06b_np4/run_04/telemetria_gpu.csv,1,230,0.0,92,99.9,105.0,178.4,16308
confianza,voz05,ollama,12b_06b_np4,01,confianza/ollama/12b_06b_np4/run_01/telemetria_gpu.csv,0,249,75,100,338.3,321.5,444.0,13471
confianza,voz05,ollama,12b_06b_np4,01,confianza/ollama/12b_06b_np4/run_01/telemetria_gpu.csv,1,249,0,96,95.3,102.4,167.4,16308
confianza,voz05,ollama,12b_06b_np4,05,confianza/ollama/12b_06b_np4/run_05/telemetria_gpu.csv,0,231,75,100,333.1,321.0,438.8,13473
confianza,voz05,ollama,12b_06b_np4,05,confianza/ollama/12b_06b_np4/run_05/telemetria_gpu.csv,1,231,0,81,100.2,105.7,183.8,16308
confianza,voz05,ollama,12b_06b_np4,07,confianza/ollama/12b_06b_np4/run_07/telemetria_gpu.csv,0,248,76.0,100,338.2,324.8,437.8,13471
confianza,voz05,ollama,12b_06b_np4,07,confianza/ollama/12b_06b_np4/run_07/telemetria_gpu.csv,1,248,0.0,92,100.2,105.7,174.8,16308
confianza,voz05,ollama,12b_06b_np4,06,confianza/ollama/12b_06b_np4/run_06/telemetria_gpu.csv,0,228,75.0,100,340.6,325.3,470.4,13471
confianza,voz05,ollama,12b_06b_np4,06,confianza/ollama/12b_06b_np4/run_06/telemetria_gpu.csv,1,228,0.0,96,103.7,108.7,180.6,16308
confianza,voz05,ollama,12b_06b_np4,10,confianza/ollama/12b_06b_np4/run_10/telemetria_gpu.csv,0,232,75.0,100,334.3,320.5,464.4,13471
confianza,voz05,ollama,12b_06b_np4,10,confianza/ollama/12b_06b_np4/run_10/telemetria_gpu.csv,1,232,0.0,99,102.5,107.4,177.6,16308
confianza,voz05,ollama,12b_06b_np4,09,confianza/ollama/12b_06b_np4/run_09/telemetria_gpu.csv,0,233,75,100,334.2,322.7,467.9,13473
confianza,voz05,ollama,12b_06b_np4,09,confianza/ollama/12b_06b_np4/run_09/telemetria_gpu.csv,1,233,0,95,101.0,105.8,171.4,16308
confianza,voz05,ollama,12b_06b_np4,08,confianza/ollama/12b_06b_np4/run_08/telemetria_gpu.csv,0,233,75,100,333.3,321.2,443.2,13471
confianza,voz05,ollama,12b_06b_np4,08,confianza/ollama/12b_06b_np4/run_08/telemetria_gpu.csv,1,233,0,85,101.2,107.3,170.4,16308
confianza,voz05,ollama,12b_06b_np4,03,confianza/ollama/12b_06b_np4/run_03/telemetria_gpu.csv,0,255,76,100,338.5,325.0,428.8,13473
confianza,voz05,ollama,12b_06b_np4,03,confianza/ollama/12b_06b_np4/run_03/telemetria_gpu.csv,1,255,0,75,99.8,105.6,154.4,16308
confianza,voz05,ollama,12b_06b_np4,02,confianza/ollama/12b_06b_np4/run_02/telemetria_gpu.csv,0,224,75.0,100,330.9,318.2,420.9,13473
confianza,voz05,ollama,12b_06b_np4,02,confianza/ollama/12b_06b_np4/run_02/telemetria_gpu.csv,1,224,0.0,91,102.6,106.5,172.8,16308
confianza,voz05,ollama,12b_4b_np4,04,confianza/ollama/12b_4b_np4/run_04/telemetria_gpu.csv,0,228,75.5,100,330.7,321.5,495.1,13473
confianza,voz05,ollama,12b_4b_np4,04,confianza/ollama/12b_4b_np4/run_04/telemetria_gpu.csv,1,228,0.0,89,99.8,113.5,280.1,10159
confianza,voz05,ollama,12b_4b_np4,01,confianza/ollama/12b_4b_np4/run_01/telemetria_gpu.csv,0,255,76,100,336.9,323.8,466.0,13471
confianza,voz05,ollama,12b_4b_np4,01,confianza/ollama/12b_4b_np4/run_01/telemetria_gpu.csv,1,255,0,90,97.4,110.3,276.3,16308
confianza,voz05,ollama,12b_4b_np4,05,confianza/ollama/12b_4b_np4/run_05/telemetria_gpu.csv,0,243,75,100,336.3,326.3,460.4,13471
confianza,voz05,ollama,12b_4b_np4,05,confianza/ollama/12b_4b_np4/run_05/telemetria_gpu.csv,1,243,0,88,102.0,110.4,279.8,10159
confianza,voz05,ollama,12b_4b_np4,07,confianza/ollama/12b_4b_np4/run_07/telemetria_gpu.csv,0,243,75,100,337.4,326.7,448.4,13473
confianza,voz05,ollama,12b_4b_np4,07,confianza/ollama/12b_4b_np4/run_07/telemetria_gpu.csv,1,243,0,90,103.8,112.1,228.7,10159
confianza,voz05,ollama,12b_4b_np4,06,confianza/ollama/12b_4b_np4/run_06/telemetria_gpu.csv,0,243,76,100,338.7,324.9,468.1,13473
confianza,voz05,ollama,12b_4b_np4,06,confianza/ollama/12b_4b_np4/run_06/telemetria_gpu.csv,1,243,0,90,109.6,115.7,240.1,10159
confianza,voz05,ollama,12b_4b_np4,10,confianza/ollama/12b_4b_np4/run_10/telemetria_gpu.csv,0,232,75.0,100,335.1,321.7,478.4,13473
confianza,voz05,ollama,12b_4b_np4,10,confianza/ollama/12b_4b_np4/run_10/telemetria_gpu.csv,1,232,0.0,88,104.6,113.5,254.3,10159
confianza,voz05,ollama,12b_4b_np4,09,confianza/ollama/12b_4b_np4/run_09/telemetria_gpu.csv,0,226,74.5,100,335.3,323.1,499.7,13473
confianza,voz05,ollama,12b_4b_np4,09,confianza/ollama/12b_4b_np4/run_09/telemetria_gpu.csv,1,226,0.0,88,106.2,116.4,308.1,10159
confianza,voz05,ollama,12b_4b_np4,08,confianza/ollama/12b_4b_np4/run_08/telemetria_gpu.csv,0,222,74.0,100,336.2,322.4,460.0,13473
