fichero,campana,maquina,motor,inicio,fin,duracion_s,n_gpus,energia_wh,energia_marginal_wh,pot_media_w,pot_pico_w,vram_pico_gb
eval/prueba_carga_usuarios/confianza_spec/qwen36_on/vllm/26b_06b/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T14:20:13.704000,2026-07-05T14:22:40.743000,147.0,2,24.268,7.981,593.1,793.2,105.7
eval/prueba_carga_usuarios/confianza_spec/qwen36_on/vllm/26b_06b/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T14:22:41.837000,2026-07-05T14:25:25.874000,164.0,2,26.213,8.023,574.6,802.6,105.7
eval/prueba_carga_usuarios/confianza_spec/qwen36_on/vllm/26b_06b/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T14:25:26.507000,2026-07-05T14:27:49.537000,143.0,2,23.174,6.669,582.2,779.3,105.7
eval/prueba_carga_usuarios/confianza_spec/qwen36_on/vllm/26b_06b/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T14:27:50.493000,2026-07-05T14:30:24.524000,154.0,2,25.754,8.53,600.5,779.1,105.7
eval/prueba_carga_usuarios/confianza_spec/qwen36_on/vllm/26b_06b/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T14:30:25.091000,2026-07-05T14:33:06.124000,161.0,2,26.803,8.677,598.3,798.8,105.7
eval/prueba_carga_usuarios/confianza_spec/qwen36_on/vllm/26b_06b/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T14:33:07.530000,2026-07-05T14:35:52.569000,165.0,2,26.553,7.908,578.2,770.8,105.7
eval/prueba_carga_usuarios/confianza_spec/qwen36_on/vllm/26b_06b/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T14:35:53.219000,2026-07-05T14:38:23.249000,150.0,2,24.549,7.935,587.9,797.9,105.7
eval/prueba_carga_usuarios/confianza_spec/qwen36_on/vllm/26b_06b/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T14:38:23.839000,2026-07-05T14:40:58.868000,155.0,2,25.354,8.263,587.7,764.9,105.7
eval/prueba_carga_usuarios/confianza_spec/qwen36_on/vllm/26b_06b/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T14:41:00.084000,2026-07-05T14:43:19.124000,139.0,2,23.0,7.422,594.5,777.6,105.7
eval/prueba_carga_usuarios/confianza_spec/qwen36_on_n2/vllm/26b_06b/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-06T00:49:31.804000,2026-07-06T00:51:51.842000,140.0,2,22.757,7.79,583.6,784.2,104.7
eval/prueba_carga_usuarios/confianza_spec/qwen36_on_n2/vllm/26b_06b/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-06T00:51:52.620000,2026-07-06T00:54:06.647000,134.0,2,22.782,7.477,610.6,782.6,104.8
eval/prueba_carga_usuarios/confianza_spec/qwen36_on_n2/vllm/26b_06b/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-06T00:54:07.674000,2026-07-06T00:56:32.711000,145.0,2,23.954,7.812,593.4,766.7,104.8
eval/prueba_carga_usuarios/confianza_spec/qwen36_on_n2/vllm/26b_06b/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-06T00:56:33.235000,2026-07-06T00:58:45.263000,132.0,2,22.154,6.891,602.5,772.9,104.8
eval/prueba_carga_usuarios/confianza_spec/qwen36_on_n2/vllm/26b_06b/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-06T00:58:45.764000,2026-07-06T01:01:00.793000,135.0,2,23.568,7.81,626.9,774.9,104.8
eval/prueba_carga_usuarios/confianza_spec/qwen36_on_n2/vllm/26b_06b/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-06T01:01:02.159000,2026-07-06T01:03:25.201000,143.0,2,24.538,7.881,616.2,775.1,104.8
eval/prueba_carga_usuarios/confianza_spec/qwen36_on_n2/vllm/26b_06b/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-06T01:03:26.168000,2026-07-06T01:05:53.195000,147.0,2,24.519,7.854,599.7,835.8,104.8
eval/prueba_carga_usuarios/confianza_spec/qwen36_on_n2/vllm/26b_06b/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-06T01:05:54.396000,2026-07-06T01:08:08.427000,134.0,2,22.672,7.585,607.7,788.1,104.8
eval/prueba_carga_usuarios/confianza_spec/qwen36_on_n2/vllm/26b_06b/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-06T01:08:09.766000,2026-07-06T01:10:36.808000,147.0,2,25.081,8.569,612.9,816.0,104.8
eval/prueba_carga_usuarios/confianza_spec/qwen36_on_n2/vllm/26b_06b/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-06T01:10:37.806000,2026-07-06T01:12:47.843000,130.0,2,21.972,7.142,607.3,791.0,104.8
eval/prueba_carga_usuarios/confianza_spec/qwen36_on_n3/vllm/26b_06b/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-06T06:36:17.749000,2026-07-06T06:38:29.788000,132.0,2,22.107,7.211,601.2,774.4,104.7
eval/prueba_carga_usuarios/confianza_spec/qwen36_on_n3/vllm/26b_06b/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-06T06:40:51.192000,2026-07-06T06:42:56.227000,125.0,2,21.565,7.256,618.9,784.2,104.7
eval/prueba_carga_usuarios/confianza_spec/qwen36_on_n3/vllm/26b_06b/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-06T06:42:57.207000,2026-07-06T06:45:18.235000,141.0,2,23.5,7.191,598.6,785.6,104.7
eval/prueba_carga_usuarios/confianza_spec/qwen36_on_n3/vllm/26b_06b/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-06T06:50:00.724000,2026-07-06T06:52:05.760000,125.0,2,20.981,6.464,602.1,781.0,104.7
eval/prueba_carga_usuarios/confianza_spec/qwen36_on_n3/vllm/26b_06b/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-06T06:52:06.463000,2026-07-06T06:54:21.492000,135.0,2,23.523,8.406,625.7,789.9,104.7
