campana,maquina,tipo,serie,motor,celda,repeticion,concurrencia,peticion,ttft_ms,total_ms,tokens,tps,router_s,recuperador_s,generador_s,total_s,error,origen
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,10,3,2365,7263,521,71.7,1.25,0.88,4.93,7.06,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,10,4,2280,8616,561,65.1,1.17,0.3,6.84,8.31,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,10,5,3062,4971,217,43.7,1.64,0.71,2.42,4.77,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,10,6,7901,13564,285,21.0,2.02,1.02,10.16,13.2,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,10,7,2278,3083,55,17.8,1.72,,0.68,2.4,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,10,8,9181,15917,469,29.5,2.68,0.41,12.5,15.59,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,10,9,10295,15553,377,24.2,2.85,0.27,12.16,15.28,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,10,10,4895,9886,333,33.7,2.24,0.49,6.95,9.68,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,15,1,1313,1780,53,29.8,0.95,,0.67,1.62,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,15,2,3906,12526,557,44.5,1.36,0.19,10.78,12.33,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,15,3,14562,19790,472,23.9,2.96,0.93,15.68,19.57,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,15,4,16473,20398,408,20.0,3.61,0.91,15.55,20.07,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,15,5,5098,8613,224,26.0,1.72,0.07,6.62,8.41,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,15,6,3905,7468,240,32.1,1.3,0.24,5.54,7.08,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,15,7,2261,3245,79,24.3,1.83,,0.88,2.71,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,15,8,7988,14728,439,29.8,2.1,0.19,12.08,14.37,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,15,9,8581,11006,181,16.4,2.32,0.49,7.95,10.76,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,15,10,11623,16502,332,20.1,2.57,0.47,13.24,16.28,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,15,11,4547,11694,466,39.8,1.38,0.36,9.71,11.45,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,15,12,18711,20084,154,7.7,4.93,0.48,14.45,19.86,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,15,13,11116,18795,582,31.0,2.49,0.39,15.67,18.55,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,15,14,15991,19392,303,15.6,3.9,0.34,14.9,19.14,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,15,15,12731,15883,250,15.7,3.11,0.46,12.09,15.66,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,20,1,1366,1647,44,26.7,0.97,,0.65,1.62,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,20,2,7010,13830,543,39.3,2.25,0.28,11.06,13.59,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,20,3,5488,10277,463,45.1,1.87,0.6,7.57,10.04,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,20,4,4683,8812,407,46.2,1.36,0.31,6.8,8.47,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,20,5,15591,19524,239,12.2,3.84,0.39,15.1,19.33,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,20,6,4427,7186,244,34.0,1.41,0.05,5.36,6.82,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,20,7,1706,2230,68,30.5,1.01,,1.09,2.1,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,20,8,22352,26283,434,16.5,4.81,0.25,20.89,25.95,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,20,9,11717,16027,229,14.3,2.85,0.69,12.21,15.75,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,20,10,22652,25517,302,11.8,5.05,0.41,19.84,25.3,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,20,11,4994,9730,451,46.4,1.92,0.27,7.29,9.48,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,20,12,10158,11866,152,12.8,2.69,0.48,8.44,11.61,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,20,13,13418,23547,562,23.9,3.53,0.64,19.15,23.32,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,20,14,8859,11921,241,20.2,2.22,0.31,9.17,11.7,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,20,15,18505,22717,233,10.3,4.29,0.37,17.82,22.48,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,20,16,9811,13315,278,20.9,3.08,0.06,10.15,13.29,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,20,17,12200,15709,208,13.2,3.03,0.54,11.86,15.43,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,20,18,16471,21701,365,16.8,3.93,0.33,17.18,21.44,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,20,19,14453,18627,244,13.1,3.49,0.68,14.16,18.33,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,20,20,19849,22850,160,7.0,4.5,0.47,17.68,22.65,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,25,1,5938,9590,335,34.9,1.14,0.55,7.86,9.55,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,25,2,18877,27925,693,24.8,4.05,0.53,23.1,27.68,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,25,3,6724,11733,531,45.3,1.32,0.86,9.33,11.51,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,25,4,11158,19056,428,22.5,2.03,0.79,15.9,18.72,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,25,5,5542,8222,217,26.4,1.23,0.17,6.63,8.03,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,25,6,12424,17598,312,17.7,3.01,0.23,13.98,17.22,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,25,7,2809,3263,69,21.1,2.45,,0.76,3.21,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,25,8,9741,15485,396,25.6,2.17,0.19,12.79,15.15,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,25,9,30801,34674,186,5.4,5.97,0.74,27.68,34.39,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,25,10,17376,21784,302,13.9,3.83,0.39,17.36,21.58,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,25,11,6124,10545,406,38.5,1.37,0.38,8.53,10.28,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,25,12,14298,16592,152,9.2,2.86,0.83,12.67,16.36,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,25,13,23546,30426,491,16.1,4.7,0.49,24.99,30.18,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,25,14,27538,31230,244,7.8,4.83,0.72,25.47,31.02,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,25,15,10428,14368,264,18.4,1.94,0.62,11.6,14.16,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,25,16,30315,35311,282,8.0,5.58,0.56,29.13,35.27,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,25,17,8167,11248,286,25.4,2.13,0.19,8.67,10.99,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,25,18,21753,27419,442,16.1,3.94,0.63,22.58,27.15,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,25,19,26644,30934,288,9.3,4.62,0.76,25.25,30.63,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,25,20,15349,18260,160,8.8,3.07,0.84,14.14,18.05,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,25,21,18579,23642,387,16.4,3.73,0.77,18.89,23.39,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,25,22,17091,26667,708,26.5,3.16,0.76,22.5,26.42,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,25,23,32147,36846,416,11.3,6.09,0.62,29.76,36.47,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,25,24,28289,32696,258,7.9,5.37,0.72,26.28,32.37,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,03,25,25,4691,4695,38,8.1,4.66,,0.0,4.66,,confianza/llamacpp/26b_4b_np4/run_03/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,1,1,1367,1945,57,29.3,0.83,0.4,0.4,1.63,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,5,1,1529,3394,57,16.8,1.03,0.24,1.8,3.07,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,5,2,1892,4781,188,39.3,0.92,0.32,3.34,4.58,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,5,3,3282,6130,278,45.4,2.38,0.46,3.1,5.94,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,5,4,2110,5229,234,44.8,0.87,0.83,3.51,5.21,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,5,5,2840,5831,292,50.1,1.03,0.68,4.11,5.82,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,10,1,4154,4843,60,12.4,1.23,0.82,2.47,4.52,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,10,2,8609,12631,213,16.9,3.47,0.24,8.69,12.4,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,10,3,3579,9725,398,40.9,1.2,0.61,7.71,9.52,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,10,4,5009,7672,200,26.1,1.83,0.25,5.58,7.66,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,10,5,8263,12802,252,19.7,2.16,0.77,9.68,12.61,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,10,6,10695,14767,426,28.8,3.72,0.44,10.25,14.41,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,10,7,2937,6325,266,42.1,1.06,0.5,4.51,6.07,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,10,8,6624,12592,317,25.2,2.05,0.37,9.93,12.35,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,10,9,2864,5076,162,31.9,1.13,0.46,3.3,4.89,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,10,10,4619,8628,235,27.2,1.96,0.11,6.37,8.44,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,15,1,8900,10225,60,5.9,2.17,1.3,6.43,9.9,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,15,2,3878,5875,187,31.8,1.26,0.18,4.25,5.69,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,15,3,4007,8386,340,40.5,1.33,0.4,6.45,8.18,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,15,4,3479,5351,229,42.8,1.21,0.05,4.06,5.32,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,15,5,6201,9253,252,27.2,2.24,0.46,6.53,9.23,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,15,6,13561,20232,506,25.0,3.89,1.02,14.94,19.85,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,15,7,8309,11290,168,14.9,2.99,0.47,7.55,11.01,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,15,8,4128,7846,310,39.5,1.37,0.57,5.64,7.58,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,15,9,16858,19115,157,8.2,3.99,1.11,13.82,18.92,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,15,10,5451,8959,233,26.0,2.03,0.05,6.69,8.77,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,15,11,7915,12680,263,20.7,2.14,0.64,9.69,12.47,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,15,12,10433,12231,111,9.1,3.0,0.51,8.54,12.05,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,15,13,11560,18732,439,23.4,2.88,0.98,14.85,18.71,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,15,14,12395,16937,249,14.7,3.7,0.58,12.44,16.72,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,15,15,9656,19410,552,28.4,2.87,0.63,15.66,19.16,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,20,1,15465,16269,57,3.5,3.7,1.23,10.97,15.9,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,20,2,13273,17419,239,13.7,3.22,0.06,13.93,17.21,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,20,3,14126,23012,468,20.3,3.57,0.38,18.82,22.77,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,20,4,10380,12815,251,19.6,2.42,0.63,9.73,12.78,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,20,5,8695,11451,229,20.0,2.22,0.79,8.22,11.23,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,20,6,17164,25340,423,16.7,3.97,1.35,19.59,24.91,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,20,7,7873,10481,169,16.1,1.98,0.49,7.77,10.24,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,20,8,15255,21622,316,14.6,3.95,0.97,16.43,21.35,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,20,9,22744,25362,160,6.3,5.81,0.6,18.73,25.14,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,20,10,4119,8262,233,28.2,1.28,0.05,6.77,8.1,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,20,11,5937,8100,153,18.9,1.26,0.54,6.11,7.91,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,20,12,13948,15293,111,7.3,3.14,0.34,11.61,15.09,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,20,13,8041,13118,414,31.6,2.05,0.64,10.4,13.09,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,20,14,11359,13974,230,16.5,2.75,0.47,10.55,13.77,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,20,15,5511,14216,646,45.4,1.67,0.07,12.22,13.96,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,20,16,13269,15306,173,11.3,2.86,0.41,12.0,15.27,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,20,17,22085,26950,446,16.5,5.35,0.82,20.33,26.5,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,20,18,17878,22811,289,12.7,4.33,1.02,17.21,22.56,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,20,19,6054,6525,69,10.6,0.91,,5.59,6.5,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,20,20,5178,8094,197,24.3,1.34,0.3,6.03,7.67,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,25,1,12641,13461,60,4.5,2.92,0.68,9.52,13.12,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,25,2,5806,8317,187,22.5,1.98,0.05,6.09,8.12,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,25,3,14218,18816,301,16.0,3.71,0.92,13.96,18.59,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,25,4,5728,8371,221,26.4,1.19,0.21,6.94,8.34,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,25,5,6991,9528,222,23.3,1.42,0.73,7.34,9.49,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,25,6,5798,10992,414,37.7,1.26,0.42,8.92,10.6,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,25,7,9638,12406,243,19.6,2.05,0.86,9.21,12.12,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,25,8,8220,12094,320,26.5,1.32,1.04,9.41,11.77,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,25,9,11951,14302,162,11.3,2.85,0.26,10.98,14.09,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,25,10,10805,13823,233,16.9,2.98,0.06,10.57,13.61,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,25,11,11275,12757,117,9.2,2.12,0.96,9.42,12.5,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,25,12,12278,13626,110,8.1,2.89,0.49,10.04,13.42,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,25,13,21373,27518,447,16.2,5.65,1.11,20.71,27.47,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
confianza,voz05,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np4,02,25,14,8495,11347,251,22.1,2.16,0.44,8.51,11.11,,confianza/llamacpp/26b_4b_np4/run_02/sweep.json
